filename,url,pageUrl,pageTitle,semanticPath,tag,role,format,width,height,alt,downloaded
"galapagos-villas__a.css-11osx5v_div.card-cover-image.css-1pm9m0u_figure_div.re__imgsrcset__5.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=500","https://galapagos-hotel.com/en/1940756/all-properties","galapagos villas","a.css-11osx5v › div.card-cover-image.css-1pm9m0u › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img[srcset]","hero","jpg","0","0","","true"
"galapagos-villas__a.css-11osx5v_div.card-cover-image.css-1pm9m0u_figure_div.re__img__6.jpg","https://l.icdbcdn.com/oh/60cdf095-f61e-470f-9548-7cefc5a9441f.jpg?w=250","https://galapagos-hotel.com/en/1940756/all-properties","galapagos villas","a.css-11osx5v › div.card-cover-image.css-1pm9m0u › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img","hero","jpg","0","0","","true"
"galapagos-villas__a.css-11osx5v_div.card-cover-image.css-1pm9m0u_figure_div.re__imgsrcset__8.jpg","https://l.icdbcdn.com/oh/60cdf095-f61e-470f-9548-7cefc5a9441f.jpg?w=500","https://galapagos-hotel.com/en/1940756/all-properties","galapagos villas","a.css-11osx5v › div.card-cover-image.css-1pm9m0u › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img[srcset]","hero","jpg","0","0","","true"
"galapagos-villas__a.css-11osx5v_div.card-cover-image.css-1pm9m0u_figure_div.re__img__9.jpg","https://l.icdbcdn.com/oh/dc1ccd3a-233a-40f9-8be8-bc3896729e55.jpg?w=250","https://galapagos-hotel.com/en/1940756/all-properties","galapagos villas","a.css-11osx5v › div.card-cover-image.css-1pm9m0u › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img","hero","jpg","0","0","","true"
"galapagos-villas__a.css-11osx5v_div.card-cover-image.css-1pm9m0u_figure_div.re__imgsrcset__11.jpg","https://l.icdbcdn.com/oh/dc1ccd3a-233a-40f9-8be8-bc3896729e55.jpg?w=500","https://galapagos-hotel.com/en/1940756/all-properties","galapagos villas","a.css-11osx5v › div.card-cover-image.css-1pm9m0u › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img[srcset]","hero","jpg","0","0","","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-jbvua0_div.undefined.full-bleed_figure_div.responsiv__img__3.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=1920","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-jbvua0 › div.undefined.full-bleed › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1920","1280","","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-jbvua0_div.undefined.full-bleed_figure_div.responsiv__imgsrcset__4.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=320","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-jbvua0 › div.undefined.full-bleed › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-jbvua0_div.undefined.full-bleed_figure_div.responsiv__imgsrcset__5.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=575","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-jbvua0 › div.undefined.full-bleed › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-jbvua0_div.undefined.full-bleed_figure_div.responsiv__imgsrcset__6.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=768","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-jbvua0 › div.undefined.full-bleed › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-jbvua0_div.undefined.full-bleed_figure_div.responsiv__imgsrcset__7.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=992","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-jbvua0 › div.undefined.full-bleed › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-jbvua0_div.undefined.full-bleed_figure_div.responsiv__imgsrcset__8.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=1200","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-jbvua0 › div.undefined.full-bleed › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"flip-flop-house-cozy-house-in-the-heart-__section_div.image-container_figure_div.responsive-image-wrap__img__spacious-living-room-with-dini__10.jpg","https://l.icdbcdn.com/oh/a95d3be9-1288-452c-b608-82134f3ba166.jpg?w=1040","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","694","Spacious living room with dining area ","true"
"flip-flop-house-cozy-house-in-the-heart-__section_div.image-container_figure_div.responsive-image-wrap__img__living-room__11.png","https://l.icdbcdn.com/oh/8a010624-f4d4-46a6-8cb8-5d9e33100c62.png?w=1040","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","png","1040","780","Living room","true"
"flip-flop-house-cozy-house-in-the-heart-__section_div.image-container_figure_div.responsive-image-wrap__img__master-bedroom-with-king-size-__12.jpg","https://l.icdbcdn.com/oh/9e374640-4733-4d15-a26d-e828a9af5d4a.jpg?w=1040","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","693","Master bedroom with king size bed and connected bathroom","true"
"flip-flop-house-cozy-house-in-the-heart-__section_div.image-container_figure_div.responsive-image-wrap__img__second-bedroom-with-three-sing__13.jpg","https://l.icdbcdn.com/oh/c4002fb0-9cda-45fa-8fd8-2d7d868c0475.jpg?w=1040","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","780","Second bedroom with three single beds","true"
"flip-flop-house-cozy-house-in-the-heart-__section_div.image-container_figure_div.responsive-image-wrap__img__dining-area-is-comfortable-for__14.jpg","https://l.icdbcdn.com/oh/ff1577ea-52bb-4aea-94b8-a39063d931f6.jpg?w=1040","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","693","Dining area is comfortable for 4 people","true"
"flip-flop-house-cozy-house-in-the-heart-__section_div.image-container_figure_div.responsive-image-wrap__img__60-tv-with-satellite-channels-__15.jpg","https://l.icdbcdn.com/oh/5631bf3a-6cc3-44c5-9512-8304f5ebb05b.jpg?w=1040","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","content","jpg","911","683","60"" TV with satellite channels ","true"
"flip-flop-house-cozy-house-in-the-heart-__div.css-1a3d9gm_div.css-19v8ryz_figure_div.responsive-image-__img__elena-chavez__16.jpg","https://l.icdbcdn.com/oh/a251a403-2a50-44bd-b26c-9c7de607ab1c.jpg?w=300","https://galapagos-hotel.com/en/1941077/flip-flop-house---cozy-house-in-the-heart-of-town","Flip Flop House - Cozy house in the heart of town - Vacation Home in Puerto Villamil","div.css-1a3d9gm › div.css-19v8ryz › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img","content","jpg","300","306","Elena Chavez","true"
"concha-de-perla__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__3.jpg","https://l.icdbcdn.com/oh/33522930-e0a1-4ee1-a0dc-49c74f4041c8.jpg?w=1920","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1500","2000","","true"
"concha-de-perla__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__4.jpg","https://l.icdbcdn.com/oh/33522930-e0a1-4ee1-a0dc-49c74f4041c8.jpg?w=320","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__5.jpg","https://l.icdbcdn.com/oh/33522930-e0a1-4ee1-a0dc-49c74f4041c8.jpg?w=575","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__6.jpg","https://l.icdbcdn.com/oh/33522930-e0a1-4ee1-a0dc-49c74f4041c8.jpg?w=768","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__7.jpg","https://l.icdbcdn.com/oh/33522930-e0a1-4ee1-a0dc-49c74f4041c8.jpg?w=992","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__8.jpg","https://l.icdbcdn.com/oh/33522930-e0a1-4ee1-a0dc-49c74f4041c8.jpg?w=1200","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__img__10.jpg","https://l.icdbcdn.com/oh/c466dd8b-af72-4fbc-b4c4-d94f9141dc96.jpg?w=1920","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1920","1275","","true"
"concha-de-perla__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__11.jpg","https://l.icdbcdn.com/oh/c466dd8b-af72-4fbc-b4c4-d94f9141dc96.jpg?w=320","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__12.jpg","https://l.icdbcdn.com/oh/c466dd8b-af72-4fbc-b4c4-d94f9141dc96.jpg?w=575","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__13.jpg","https://l.icdbcdn.com/oh/c466dd8b-af72-4fbc-b4c4-d94f9141dc96.jpg?w=768","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__14.jpg","https://l.icdbcdn.com/oh/c466dd8b-af72-4fbc-b4c4-d94f9141dc96.jpg?w=992","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__15.jpg","https://l.icdbcdn.com/oh/c466dd8b-af72-4fbc-b4c4-d94f9141dc96.jpg?w=1200","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.center_div.image-wrapper_figure_div.__img__17.jpg","https://l.icdbcdn.com/oh/65e45b92-b5dd-4904-8fbe-142f2cee4aee.jpg?w=1920","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1920","2560","","true"
"concha-de-perla__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__18.jpg","https://l.icdbcdn.com/oh/65e45b92-b5dd-4904-8fbe-142f2cee4aee.jpg?w=320","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__19.jpg","https://l.icdbcdn.com/oh/65e45b92-b5dd-4904-8fbe-142f2cee4aee.jpg?w=575","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__20.jpg","https://l.icdbcdn.com/oh/65e45b92-b5dd-4904-8fbe-142f2cee4aee.jpg?w=768","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__21.jpg","https://l.icdbcdn.com/oh/65e45b92-b5dd-4904-8fbe-142f2cee4aee.jpg?w=992","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__22.jpg","https://l.icdbcdn.com/oh/65e45b92-b5dd-4904-8fbe-142f2cee4aee.jpg?w=1200","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"concha-de-perla__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__img__24.jpg","https://l.icdbcdn.com/oh/f3258d41-1abf-4819-94fe-4564dbf46412.jpg?w=1920","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1440","760","","true"
"concha-de-perla__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__25.jpg","https://l.icdbcdn.com/oh/f3258d41-1abf-4819-94fe-4564dbf46412.jpg?w=320","https://galapagos-hotel.com/en/1943175/concha-de-perla","Concha de Perla","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
